Date,Close,High,Low,Open,Volume
2025-08-27,439.8138427734375,444.6525982643621,439.35899857595376,442.13643950239737,1293900
2025-08-28,441.4687194824219,441.8267826882224,435.8364006125602,439.23321665333424,1385800
2025-08-29,440.9364318847656,445.0687183885043,440.2106185705204,442.7654660792856,1373200
2025-09-02,441.1021423339844,444.28976478556285,436.3158149655332,442.36938520798776,1645600
2025-09-03,437.7488098144531,440.614757742512,435.4385115303591,439.7081902700747,1541800
2025-09-04,445.3425903320313,445.65453711716606,438.1777206519065,439.6009369543701,1449200
2025-09-05,452.2149963378906,452.2929979082005,445.2645863909362,445.2645863909362,1465200
2025-09-08,447.5456848144531,451.2694718120384,441.3653835940612,451.2694718120384,1477600
2025-09-09,445.5473327636719,446.33692768272897,441.0242229649301,446.0834671782317,1008400
2025-09-10,452.1857604980469,452.6829238329427,444.2312958841293,444.718701585358,1076900
2025-09-11,458.87298583984375,460.5009042355272,451.32792529554325,452.166278577747,1623700
2025-09-12,459.4383544921875,461.0663026053033,455.4026508012864,457.11829862087785,1041100
2025-09-15,461.3294982910156,462.3433104838253,457.1767921781987,459.5943351767808,1148300
2025-09-16,462.3725280761719,466.38874609054994,459.7892839406017,461.660905078913,1156900
2025-09-17,461.2027893066406,465.1702790551202,460.73489884907207,462.9671956544528,1016500
2025-09-18,461.690185546875,462.41153648672906,456.2019924262861,459.2531569674933,1107700
2025-09-19,461.0273132324219,464.98504519949216,459.50660980413295,462.2848282881205,2839100
2025-09-22,468.2896423339844,469.9273182749405,461.0955297554277,461.738908821278,1409800
2025-09-23,474.4114685058594,474.51868347844703,467.26608441434047,468.7867877907936,1135500
2025-09-24,474.0020446777344,482.76558967048834,473.28069375920415,474.8793689906003,1424200
2025-09-25,472.1401672363281,478.37895447555,471.8672212242648,477.24816964017793,1205700
2025-09-26,475.1620788574219,478.3887022635373,472.364374854133,475.6202414127646,913900
2025-09-29,479.5877075195313,486.4211149797049,476.897218624314,484.4812498771028,1391100
2025-09-30,486.6356201171875,487.2985145184593,478.7689142522184,480.1726153842028,1312700
2025-10-01,486.4308776855469,491.3731785123843,482.5316321730375,483.67217457495474,1187000
2025-10-02,486.7817993164063,490.9150198212923,484.4910163589634,486.66482670993565,915500
2025-10-03,491.7825927734375,494.0441623570632,486.6745905663546,486.84032159356224,1006500
2025-10-06,501.2869873046875,502.4470152100744,493.868687089298,493.868687089298,1389700
2025-10-07,498.1968994140625,502.983197497996,496.3155204382149,501.2480640400837,922400
2025-10-08,501.0726013183594,503.0027089529625,498.3431114049428,502.27160036436806,798400
2025-10-09,494.9702453613281,502.2130869144899,491.119728436616,500.9458439956364,1186000
2025-10-10,492.3284912109375,500.51693086219376,487.9321119767027,496.01327715444944,1313800
2025-10-13,491.1392211914063,494.6485482284768,487.4057065685995,489.64776091926166,926700
2025-10-14,492.4552307128906,494.2293946539446,486.4309032195628,488.62422893548273,1078000
2025-10-15,486.83056640625,492.2797585798721,473.2514507004025,490.3301357736152,1678500
2025-10-16,480.8257141113281,488.6826914693543,479.6071998839806,488.12704184195206,1099700
2025-10-17,482.6778564453125,484.16931669020414,475.8054480078256,478.12550388852,1915500
2025-10-20,493.1570739746094,493.1570739746094,483.9256089639703,483.9256089639703,1433300
2025-10-21,477.170166015625,493.8394464063967,470.5511884780808,470.5511884780808,2870000
2025-10-22,474.8696594238281,480.0069050058724,470.3855208475701,479.0905798718546,1725700
2025-10-23,475.7567138671875,481.5373683456088,474.2652535461848,475.8249578080747,1445700
2025-10-24,473.1831970214844,479.431741556771,471.8866812226391,477.93052369717,1368400
2025-10-27,474.6454162597656,475.0353348649909,467.7827357620456,471.8866833737531,1423200
2025-10-28,473.53411865234375,477.0726887611653,471.4382801116656,474.1190114366658,1220600
2025-10-29,473.105224609375,476.5073367751732,471.4870637927817,472.7835499226481,971500
2025-10-30,477.3846435546875,482.0052401054705,473.2709382260832,473.3391821643236,1081000
2025-10-31,479.490234375,481.1766390513249,473.8070672751594,476.6827727938164,1185000
2025-11-03,475.6495056152344,479.1295896630909,472.5398546815656,478.63242629943,846600
2025-11-04,472.7640380859375,476.1953634651779,468.88427804861936,472.25711712443785,1169300
2025-11-05,461.2223205566406,473.6121662084019,461.2223205566406,470.8534330448952,1708000
2025-11-06,457.1085815429688,462.236069353618,454.369334099454,461.1930140004482,1093600
2025-11-07,446.8048095703125,457.58622123653066,444.7089710174511,457.0890579046344,2514500
2025-11-10,440.7122497558594,445.5863068649733,437.1834371686823,444.5140083511915,1630100
2025-11-11,445.5570373535156,450.13863291570937,439.6399252333703,440.39051927417125,1322100
2025-11-12,445.52783203125,448.189048242063,443.7536680581184,444.6505076787964,935400
2025-11-13,444.3677978515625,449.3003413245048,443.6366892765349,446.4733941175081,819600
2025-11-14,454.0379333496094,454.6423414576305,442.5644129138427,444.3678201056696,1177300
2025-11-17,458.9217224121094,459.7210749219798,453.0143675444129,455.5098824176168,1822400
2025-11-18,462.7624816894531,472.7835419663305,459.3311561769452,463.2498874028205,1242100
2025-11-19,458.0736389160156,460.5204251050607,456.5041770570592,460.11099121828136,861300
2025-11-20,456.4652099609375,465.40421411915673,453.30680069690845,461.9436454404705,1044900
2025-11-21,449.1736145019531,457.5764843618292,448.3742619807648,456.7966471087428,1575300
2025-11-24,439.6984558105469,449.5733006835892,438.72364434823487,447.85762299027687,1411200
2025-11-25,441.0144348144531,442.5936245432952,437.1834331020572,439.6984334574569,1615900
2025-11-26,442.7203674316406,445.7422888472698,441.5700970714678,441.8820141233069,1299800
2025-11-28,446.3271789550781,446.3271789550781,441.20941858186063,443.0908273853588,748000
2025-12-01,431.37786865234375,446.0128274953696,430.7001396947534,445.21723784511016,1659200
2025-12-02,433.9610900878906,434.8745404266383,429.4723722225807,433.13603526824016,1535600
2025-12-03,438.8525085449219,440.4928165173664,431.2403620942843,435.52282394241365,1751500
2025-12-04,440.37493896484375,441.5339424119322,437.5068655456183,440.2079496666559,1283700
2025-12-05,444.1564636230469,444.7654305210563,438.46944537838056,439.81507158361,1290500
2025-12-08,457.10205078125,457.27884183450107,443.4493032431821,445.4333616707407,1390700
2025-12-09,458.5851745605469,464.3998553441865,456.7287786851107,457.9860093930391,1102300
2025-12-10,459.6164855957031,464.66504188479513,447.7710061212962,456.9350348784589,2313600
2025-12-11,466.43304443359375,471.16731554905664,461.9246929683648,461.9246929683648,1294000
2025-12-12,471.7074890136719,472.2869907129403,462.4157684194695,467.1991378483864,1384300
2025-12-15,475.8033447265625,476.1470950872948,468.7510369029421,470.46990860557815,1002300
2025-12-16,468.5742492675781,471.2556999340717,465.4311575700342,471.07887891971126,1262400
2025-12-17,466.3446350097656,468.4072870501142,454.02768308859305,462.6220416110921,1989200
2025-12-18,461.7773742675781,467.7295792990259,460.6576376900062,464.0069857315874,1363900
2025-12-19,465.6964111328125,467.2581253897556,456.6109456304906,458.0449674681984,2826500
2025-12-22,474.9684753417969,476.3926653905633,466.5116106725774,466.5116106725774,1120600
2025-12-23,473.9666137695313,476.32394766917577,472.4441964361944,475.39083383600433,864000
2025-12-24,477.1096801757813,482.4430863907042,475.8328160272774,476.373020865165,581600
2025-12-26,474.4380798339844,478.3963948194197,472.62098080152,476.5694940452551,605700
2025-12-29,480.1741638183594,480.72420035593336,474.6934318994101,475.2238050054502,933400
2025-12-30,479.3196716308594,482.9538696556635,479.260741282327,480.6358327059911,996400
2025-12-31,475.0667114257813,480.96978789908303,474.9193555776956,480.3018906234433,669900
2026-01-02,488.2283325195313,488.3167280399484,468.0635128302469,474.6541497446892,1126100
2026-01-05,502.4704284667969,506.7037617133743,494.05286060607074,494.9663109874076,1982600
2026-01-06,512.754150390625,529.1472780859382,507.8627517206134,507.8627517206134,2813100
2026-01-07,488.0318908691406,522.9102642485037,487.1773708412452,515.9660150951948,4084900
2026-01-08,509.2181701660156,533.213610542815,503.8847643305184,522.4289381864658,4108800
2026-01-09,533.2627563476562,536.356749485653,516.5258781022509,516.5258781022509,2647700
2026-01-12,541.434814453125,544.4109471343615,530.699238912117,539.1954011039269,2970000
2026-01-13,548.3692016601562,553.2802639353672,541.0419351132156,550.058638256564,2013000
2026-01-14,562.5131225585938,567.7581038470772,546.2280221805771,547.0825422775716,2643100
2026-01-15,567.6107788085938,569.290323765011,549.7737667775173,558.5449169427245,1763400
2026-01-16,572.0699462890625,572.5610524764868,567.1490526991539,567.9250388429551,2375700
2026-01-20,565.8132934570312,576.4113440591465,563.1908030388942,569.6832128526651,1521900
2026-01-21,575.8024291992188,578.4936819251093,565.8133446083896,565.8133446083896,1817700
2026-01-22,583.345703125,585.3494546616439,572.1386867292437,574.771008600429,1493600
2026-01-23,580.3107299804688,585.6244726191043,575.5862907945424,584.0627884946816,1271700
2026-01-26,571.3136596679688,579.8982467240232,565.3909498472119,579.5053377694685,1460500
2026-01-27,584.3673095703125,585.2709282391555,563.6131556897677,569.6832214415335,1710700
2026-01-28,586.64599609375,588.6595194440933,572.6298065171201,582.3537328717331,1324000
2026-01-29,611.4370727539062,634.1850863800371,596.7529848547512,598.4030945522875,3931900
2026-01-30,622.938720703125,629.7847723175064,604.561565032845,609.9539015268895,2099600
2026-02-02,624.6871337890625,629.5785327282904,604.2374628758023,608.9717341968849,1967800
2026-02-03,617.0847778320312,635.0887480795777,607.4492764951947,628.6159419247962,2300700
2026-02-04,592.0383911132812,620.8073724426741,585.6245149831317,619.599270302483,2654800
2026-02-05,598.3441772460938,603.078448481861,584.4164118024548,592.0088949097657,1684400
2026-02-06,612.4879760742188,612.9889139499761,600.3281827411198,603.657896898051,1095800
2026-02-09,626.9363403320312,627.6042375798063,613.8925906440629,614.157807179756,1589800
2026-02-10,618.3616333007812,626.936328329491,615.3658974844628,626.1309069712585,1211600
2026-02-11,617.5170288085938,622.32006246201,610.621877673002,620.0019953325678,1024600
2026-02-12,626.0916748046875,632.7903709075742,618.7938434951832,618.7938434951832,1745600
2026-02-13,640.9722290039062,644.6653574746441,627.6337669057175,627.6337669057175,1490800
2026-02-17,638.0255126953125,644.5473571131357,630.5803263245041,641.3846621338025,1169600
2026-02-18,638.25146484375,648.8004168839644,635.6780730404366,645.480534032455,1350300
2026-02-19,654.6544189453125,657.8367776393989,643.8402504555819,644.822462889534,1370300
2026-02-20,646.5511474609375,656.3634397973024,636.8763192996947,654.9097846213928,1447700
2026-02-23,648.869140625,651.4720274236095,642.0624159946411,643.9580787027076,1196100
2026-02-24,652.6113891601562,657.1983043625806,640.9623642801504,646.5805905307274,1361500
2026-02-25,635.9825439453125,651.7470413458739,622.7619431488188,650.6567999441306,1664400
2026-02-26,630.2169799804688,635.982562274161,626.6810391352658,634.9610829065333,1269200
2026-02-27,646.3743286132812,650.6861953251384,635.589596102152,636.5620366990659,2599900
2026-03-02,668.166015625,683.2730522709687,655.6360492934022,676.8550250458801,3246500
2026-03-03,659.3980102539062,677.8127756225464,649.2673912990383,673.3991765161887,2142100
2026-03-04,656.1001586914062,662.5379536210692,644.3107327841635,661.5505647185042,1650900
2026-03-05,646.7396850585938,654.638795715798,639.0676545478461,653.7501216606898,1720100
2026-03-06,663.2982177734375,664.3744378562446,648.1220561824056,653.3058475724121,1895100
2026-03-09,655.7743530273438,667.5538952105778,649.0600603872853,667.0602007673639,2369700
2026-03-10,643.00732421875,651.5680287562892,638.0506732782433,649.6524920176361,1653000
2026-03-11,641.2794189453125,648.7144860461261,636.0067961407038,637.1817913038248,1364000
2026-03-12,644.5970458984375,652.6639955040998,638.4752232975068,643.7281389349283,1411200
2026-03-13,637.8532104492188,651.6766546385206,632.4225716605644,644.4390773422289,1071300
2026-03-16,637.0632934570312,643.3331885029276,630.9414705783024,637.0928837842919,1181000
2026-03-17,628.3051147460938,636.8657585329847,624.8097199200853,636.826284677622,1388800
2026-03-18,634.1801147460938,637.7050397693947,628.4236211010144,633.0248264455863,1026200
2026-03-19,629.4702758789062,631.9288644747842,615.8837956502291,631.0007165444696,1540800
2026-03-20,619.5173950195312,630.4576806360956,614.5212097193411,627.8410760094396,6511300
2026-03-23,608.4783935546875,621.719251837196,602.9292729044782,621.136726150225,1386600
2026-03-24,602.4750366210938,607.5403462335037,597.3702531503122,605.2200065464483,1078200
2026-03-25,616.328125,619.0236772439708,604.6966555559078,604.775663537303,1190300
2026-03-26,619.4186401367188,624.9381098456467,611.9835734569874,611.9835734569874,1262400
2026-03-27,608.0736083984375,623.4867347069667,605.921047556816,617.8092485160413,1061100
2026-03-30,591.0213623046875,615.459236802328,586.3905061003758,613.1981379888095,1849300
2026-03-31,596.7679443359375,602.3071811612747,591.1496995305536,596.8765426426074,1327800
2026-04-01,609.850830078125,611.2923791495899,598.466208339317,601.142053670509,1118100
2026-04-02,614.9358520507812,618.6089697426904,608.241387292207,608.9226879781417,1116800
2026-04-06,629.8553466796875,629.875053475416,613.5337807055021,615.2518275942731,1128800
2026-04-07,619.7839965820312,628.7692110599163,617.9277007126615,627.5843323803605,732100
2026-04-08,620.5739135742188,622.7165305781086,597.8639692429426,604.5486112723487,1283400
2026-04-09,616.0022583007812,628.8481964912128,615.2321263592196,620.0702954178716,911100
2026-04-10,605.9802856445312,613.8596900322557,599.5030168832919,611.4702257730573,874000
2026-04-13,611.8749389648438,614.6593824810999,607.2539668310867,610.0778842019226,678700
2026-04-14,603.8673095703125,609.2189404385792,601.3790703017345,609.2189404385792,905700
2026-04-15,603.393310546875,607.82673716819,599.6807790420444,603.2945957666709,879300
2026-04-16,599.828857421875,605.2693797600671,593.8255161936526,603.0082809341707,853500
2026-04-17,584.7218017578125,601.695018391531,580.9894430012413,596.7087167839624,1701600
2026-04-20,573.9494018554688,590.4585139880626,570.9378177440211,586.113979076627,1722000
2026-04-21,564.737060546875,573.6531504570344,561.6662957102628,572.9718497450608,1603500
2026-04-22,548.4253540039062,568.8050733015327,543.2514463338866,568.6174670188979,2289000
2026-04-23,523.1087036132812,532.0149700948174,515.6736971031477,527.1767407488078,3212500
2026-04-24,506.9748229980469,520.1564401931009,497.2490366855792,518.3791522954602,3089200
2026-04-27,506.87603759765625,521.0055695066684,505.45422538822,507.5672218396833,2111400
2026-04-28,505.8294067382813,512.1388358844738,501.15907681380287,511.9018722055349,1456100
2026-04-29,503.3807067871094,509.49264617411774,495.6198448963005,507.4882178828855,1619200
2026-04-30,511.4377746582031,511.6945054021498,501.4947918210768,504.634681138064,1588400
2026-05-01,506.3034057617188,513.0275214974572,505.6615788956142,511.4180728320875,1403300
2026-05-04,511.6155700683594,517.8854653231041,505.5431043764143,506.93529617440976,1370900
2026-05-05,502.51177978515625,513.4421811424835,501.0899374882984,513.4421811424835,1365200
2026-05-06,507.7745666503906,507.98187972554337,494.0004810347869,502.5315346081784,1590400
2026-05-07,505.9479064941406,508.9989646321018,496.68622416595446,508.53492078865264,2056300
2026-05-08,500.122314453125,505.5430693630056,498.13765330788345,502.1760699140176,1293800
2026-05-11,505.7899475097656,509.1273267040272,496.11354865881,498.6313782185098,1363600
2026-05-12,514.4295654296875,515.9205321619813,506.0367606194143,506.0367606194143,1163000
2026-05-13,513.3829345703125,514.3011989215446,504.3483330858711,510.9440528987228,824600
2026-05-14,513.8469848632812,514.8541407359241,508.752085112856,514.1728400453887,856600
2026-05-15,509.5025329589844,518.3100246755496,508.2386462965615,514.785039229632,1299200
2026-05-18,521.6473999023438,521.7264078845088,506.29351536826266,511.27981699782544,1382800
2026-05-19,519.9885864257812,523.5728127141265,516.878287492777,520.8574934208608,1107600
2026-05-20,515.9995727539062,520.2057986899465,510.4800424895017,519.988602067359,1018900
2026-05-21,516.1969604492188,522.8025938216916,510.4997681487077,516.6412974548957,1639700
2026-05-22,526.5152587890625,527.5322983054838,517.3917947980704,518.2409348067439,1050600
2026-05-26,526.1795654296875,529.2602139560402,522.328724639029,529.2404468932317,1346600
2026-05-27,524.4417114257812,526.8410590224453,517.6385880038583,525.2710842845282,1044900
2026-05-28,530.4351806640625,534.3847360257907,524.441723170788,527.423596488399,1137600
2026-05-29,523.7604370117188,530.4746692601094,521.291964842058,529.477396861097,2246900
2026-06-01,513.324951171875,522.7566041702914,512.7087673127132,520.7589504146391,1374600
2026-06-02,510.2738342285156,513.533700519099,506.96431776006017,511.3372640003842,1079200
2026-06-03,508.8824768066406,521.3155243437685,507.40161551460193,509.1010953052175,1044000
2026-06-04,515.8592529296875,519.4868396972348,510.97946266321895,514.5573082657654,851300
2026-06-05,520.5403442382812,524.764218573404,516.7537675548401,516.803448062085,903100
2026-06-08,516.873046875,523.8697489375701,513.6728092297592,519.785028378114,847600
2026-06-09,526.8712158203125,526.9208963307817,515.6804230322776,515.809628755476,1020700
2026-06-10,521.7926025390625,531.9100164938047,521.5838716190482,530.9658442270152,934300
2026-06-11,545.30712890625,547.6029263715707,525.0126723893494,525.3704448270713,1378100
2026-06-12,537.0084838867188,547.4737220055564,535.0008818812989,543.6374648739767,1029400
2026-06-15,527.0997314453125,532.5062928472371,525.3406533215322,532.1286239483559,1196900
2026-06-16,532.6553955078125,535.1897078979001,523.7703494628307,527.994223666296,847700
2026-06-17,529.0477294921875,536.1537406124097,525.6487699027948,526.9904469180927,1142300
2026-06-18,507.8091125488281,533.5996054633177,502.0745623432275,532.26781598879,3978800
2026-06-22,490.5657348632813,506.8649142759634,487.0375393208235,505.37413511632815,1704900
2026-06-23,500.5738525390625,501.1999543251508,493.4777289969241,495.7635783022737,827500
2026-06-24,488.6177978515625,500.24585723987775,488.46869566980536,499.8483221918121,1288400
2026-06-25,501.91552734375,509.4191341399763,491.2117436661159,492.9013055487046,1378300
2026-06-26,504.2809143066406,515.0542752252601,500.8024294400576,502.1441368117359,3672100
2026-06-29,498.9836730957031,507.0040723185301,498.66563292654985,505.3741391991043,997500
2026-06-30,506.3282470703125,506.3282470703125,495.2368460058339,500.90181918816864,1157200
2026-07-01,518.6122436523438,521.0173502964374,511.1881321472876,513.8218661701698,1278000
2026-07-02,542.5541381835938,542.6336633898655,525.7481145579549,525.7481145579549,1396900
2026-07-06,534.6928100585938,542.5541590700016,531.8801896305596,541.6497797061962,937700
2026-07-07,532.0889282226562,544.1045748603873,528.5011340968132,542.6436403301266,847600
2026-07-08,524.7145385742188,534.3250780271208,522.1205367019797,534.3250780271208,927700
2026-07-09,515.0741577148438,521.7826640611996,512.380794810795,519.2880838475536,989600
2026-07-10,520.0036010742188,520.7788353275545,510.6514734889658,513.2454145798221,662800
2026-07-13,517.479248046875,524.2076506465028,514.0802885908261,521.7826474845364,714600
2026-07-14,511.8242492675781,523.0249898551531,511.7049917830932,515.1735283867798,698500
2026-07-15,511.2975158691406,517.4792509573059,509.62785050134073,511.6652365397892,816500
2026-07-16,510.3633117675781,516.9326642493724,508.16687523123136,511.83419450759686,758100
2026-07-17,505.6424865722656,524.0884227515602,504.5591906417919,515.8096118046652,1274500
2026-07-20,506.4077758789063,512.6690668612397,504.6188225996762,507.4910718162824,998400
2026-07-21,503.9728088378906,504.6287553204454,484.15538173184734,497.92024897202,1316400
2026-07-22,511.1981201171875,517.7973173768884,508.8526420287272,512.6193223655332,1141900
2026-07-23,565.0947875976562,572.4592101208069,541.6497734649995,541.6497734649995,3275500
2026-07-24,579.0186157226562,584.7928980513598,565.0947889801253,565.0947889801253,1738900
2026-07-27,576.4346313476562,584.3755056152827,574.4469257223195,578.3030794882698,1082300
2026-07-28,577.736572265625,590.1200000667462,573.184709429071,585.3793027706419,1277300
2026-07-29,565.7010498046875,583.3916182604917,565.2438556597756,581.4039125764696,1600900
2026-07-30,570.580810546875,571.2268391241761,553.1287579858173,562.28216401671,1512700
2026-07-31,579.1577758789062,580.3007308725853,567.3806443629953,570.5808212893584,1424700
2026-08-03,582.6859130859375,585.7867288457411,575.4705929994444,579.9130857218704,1236400
2026-08-04,585.707275390625,588.8577717161149,574.7450501185216,583.5804158846018,1181200
2026-08-05,574.0493774414062,590.0404963641997,573.5822957223136,589.3547354766226,954700
2026-08-06,579.26708984375,584.8724342873045,574.2580934860837,580.7181367934531,738400
2026-08-07,584.3357543945312,584.7730520443254,573.4530543166684,577.5377746859064,749600
2026-08-10,599.4522094726562,602.920806590907,586.0948258306082,588.1322725350697,1185800
2026-08-11,594.0953979492188,599.0447654010715,589.2453915117562,596.6197621823403,924800
2026-08-12,602.9903564453125,606.6079952841723,584.3954089249492,591.8294086395597,1036800
2026-08-13,594.3339233398438,606.0315902209317,592.8132994372555,606.0315902209317,798400
2026-08-14,604.9382934570312,605.4948485787901,595.4271152209366,599.2932170334897,862600
2026-08-17,590.0901489257812,603.2984913965728,589.9112627018377,601.7778675031117,880400
2026-08-18,603.4375610351562,608.9832763998896,596.3812307296753,596.3812307296753,1024100
2026-08-19,585.5283813476562,602.3443531634376,585.4190114418285,601.2809234246321,1006500
2026-08-20,567.9669799804688,588.0428187165617,566.0389031178349,583.0636064720301,1555000
2026-08-21,560.1056518554688,569.4279963397676,559.6087254358791,567.9670011229931,1099800
2026-08-24,560.672119140625,564.011449906793,555.0966196303332,560.0360388061284,1080600
2026-08-25,553.0989990234375,564.4885136876499,551.8566829799614,560.6721527716707,1289700
2026-08-26,562.1430053710938,566.4563531328166,553.029392350308,555.5637048109239,844000
2026-08-27,562.411376953125,562.5505309038626,556.5774658553712,561.3379989416587,823000
2026-08-28,560.3838500976562,564.935712687794,557.2730861302867,564.4785185841696,619000
2026-08-31,557.7799682617188,560.2646001758757,554.9674086100636,560.2646001758757,945000
2026-09-01,544.5,564.97998046875,541.5499877929688,557.510009765625,1045200
2026-09-02,531.5499877929688,548.0,530.1500244140625,545.6500244140625,1235500
2026-09-03,532.9500122070312,537.9199829101562,527.280029296875,536.0,772500
2026-09-04,525.280029296875,533.719970703125,524.030029296875,529.7899780273438,943600
2026-09-08,536.1500244140625,541.5900268554688,531.3699951171875,532.0,1692200
2026-09-09,524.4600219726562,543.5900268554688,524.3699951171875,538.9099731445312,1547500
2026-09-10,530.1199951171875,531.0,524.0900268554688,526.010009765625,1145000
2026-09-11,524.1900024414062,533.989990234375,521.8699951171875,532.239990234375,986700
2026-09-14,529.3800048828125,532.3400268554688,525.4299926757812,526.5999755859375,970300
2026-09-15,533.4600219726562,537.1900024414062,525.8800048828125,532.1300048828125,918100
2026-09-16,537.25,539.989990234375,531.010009765625,534.7999877929688,911600
